latitude,longitude,elevation,timezone,country,state,county
-4.19,103.06,611,7,Indonesia,b'Sumatera Selatan',b'Lahat'
-4.23,103.06,565,7,Indonesia,b'Sumatera Selatan',b'Lahat'
-4.27,103.06,412,7,Indonesia,b'Bengkulu',b'Bengkulu Selatan'
-4.31,103.06,286,7,Indonesia,b'Bengkulu',b'Bengkulu Selatan'
-4.35,103.06,268,7,Indonesia,b'Bengkulu',b'Bengkulu Selatan'
-4.39,103.06,167,7,Indonesia,b'Bengkulu',b'Bengkulu Selatan'
-4.43,103.06,104,7,Indonesia,b'Bengkulu',b'Bengkulu Selatan'
-4.47,103.06,114,7,Indonesia,b'Bengkulu',b'Bengkulu Selatan'
-4.51,103.06,84,7,Indonesia,b'Bengkulu',b'Bengkulu Selatan'
0.93,103.1,16,7,Indonesia,b'Riau',b'Kepulauan Meranti'
0.89,103.1,14,7,Indonesia,b'Riau',b'Kepulauan Meranti'
0.85,103.1,15,7,Indonesia,b'Riau',b'Kepulauan Meranti'
0.81,103.1,4,7,Indonesia,b'Riau',b'Kepulauan Meranti'
0.77,103.1,5,7,Indonesia,b'Riau',b'Kepulauan Meranti'
0.73,103.1,6,7,Indonesia,b'Riau',b'Kepulauan Meranti'
0.65,103.1,4,7,Indonesia,b'Riau',b'Pelalawan'
0.49,103.1,1,7,Indonesia,b'Riau',b'Pelalawan'
0.37,103.1,16,7,Indonesia,b'Riau',b'Pelalawan'
0.33,103.1,10,7,Indonesia,b'Riau',b'Pelalawan'
0.29,103.1,9,7,Indonesia,b'Riau',b'Indragiri Hilir'
0.25,103.1,7,7,Indonesia,b'Riau',b'Indragiri Hilir'
0.21,103.1,11,7,Indonesia,b'Riau',b'Indragiri Hilir'
0.17,103.1,8,7,Indonesia,b'Riau',b'Indragiri Hilir'
0.13,103.1,7,7,Indonesia,b'Riau',b'Indragiri Hilir'
0.09,103.1,8,7,Indonesia,b'Riau',b'Indragiri Hilir'
0.05,103.1,21,7,Indonesia,b'Riau',b'Indragiri Hilir'
0.01,103.1,19,7,Indonesia,b'Riau',b'Indragiri Hilir'
-0.03,103.1,18,7,Indonesia,b'Riau',b'Indragiri Hilir'
-0.07,103.1,13,7,Indonesia,b'Riau',b'Indragiri Hilir'
-0.11,103.1,9,7,Indonesia,b'Riau',b'Indragiri Hilir'
-0.15,103.1,15,7,Indonesia,b'Riau',b'Indragiri Hilir'
-0.19,103.1,17,7,Indonesia,b'Riau',b'Indragiri Hilir'
-0.23,103.1,12,7,Indonesia,b'Riau',b'Indragiri Hilir'
-0.27,103.1,7,7,Indonesia,b'Riau',b'Indragiri Hilir'
-0.31,103.1,7,7,Indonesia,b'Riau',b'Indragiri Hilir'
-0.35,103.1,5,7,Indonesia,b'Riau',b'Indragiri Hilir'
-0.39,103.1,5,7,Indonesia,b'Riau',b'Indragiri Hilir'
-0.43,103.1,8,7,Indonesia,b'Riau',b'Indragiri Hilir'
-0.47,103.1,10,7,Indonesia,b'Riau',b'Indragiri Hilir'
-0.51,103.1,9,7,Indonesia,b'Riau',b'Indragiri Hilir'
-0.55,103.1,9,7,Indonesia,b'Riau',b'Indragiri Hilir'
-0.59,103.1,11,7,Indonesia,b'Riau',b'Indragiri Hilir'
-0.63,103.1,11,7,Indonesia,b'Riau',b'Indragiri Hilir'
-0.67,103.1,7,7,Indonesia,b'Riau',b'Indragiri Hilir'
-0.71,103.1,11,7,Indonesia,b'Riau',b'Indragiri Hilir'
-0.75,103.1,10,7,Indonesia,b'Riau',b'Indragiri Hilir'
-0.79,103.1,7,7,Indonesia,b'Jambi',b'Tanjung Jabung B'
-0.83,103.1,7,7,Indonesia,b'Jambi',b'Tanjung Jabung B'
-0.87,103.1,11,7,Indonesia,b'Jambi',b'Tanjung Jabung B'
-0.91,103.1,17,7,Indonesia,b'Jambi',b'Tanjung Jabung B'
-0.95,103.1,12,7,Indonesia,b'Jambi',b'Tanjung Jabung B'
-0.99,103.1,21,7,Indonesia,b'Jambi',b'Tanjung Jabung B'
-1.03,103.1,28,7,Indonesia,b'Jambi',b'Tanjung Jabung B'
-1.07,103.1,32,7,Indonesia,b'Jambi',b'Tanjung Jabung B'
-1.11,103.1,20,7,Indonesia,b'Jambi',b'Tanjung Jabung B'
-1.15,103.1,20,7,Indonesia,b'Jambi',b'Tanjung Jabung B'
-1.19,103.1,27,7,Indonesia,b'Jambi',b'Tanjung Jabung B'
-1.23,103.1,37,7,Indonesia,b'Jambi',b'Tanjung Jabung B'
-1.27,103.1,34,7,Indonesia,b'Jambi',b'Tanjung Jabung B'
-1.31,103.1,36,7,Indonesia,b'Jambi',b'Tanjung Jabung B'
-1.35,103.1,55,7,Indonesia,b'Jambi',b'Tanjung Jabung B'
-1.39,103.1,78,7,Indonesia,b'Jambi',b'Tanjung Jabung B'
-1.43,103.1,97,7,Indonesia,b'Jambi',b'Batang Hari'
-1.47,103.1,111,7,Indonesia,b'Jambi',b'Batang Hari'
-1.51,103.1,95,7,Indonesia,b'Jambi',b'Batang Hari'
-1.55,103.1,60,7,Indonesia,b'Jambi',b'Batang Hari'
-1.59,103.1,49,7,Indonesia,b'Jambi',b'Batang Hari'
-1.63,103.1,56,7,Indonesia,b'Jambi',b'Batang Hari'
-1.67,103.1,31,7,Indonesia,b'Jambi',b'Batang Hari'
-1.71,103.1,25,7,Indonesia,b'Jambi',b'Batang Hari'
-1.75,103.1,29,7,Indonesia,b'Jambi',b'Batang Hari'
-1.79,103.1,46,7,Indonesia,b'Jambi',b'Batang Hari'
-1.83,103.1,60,7,Indonesia,b'Jambi',b'Batang Hari'
-1.87,103.1,59,7,Indonesia,b'Jambi',b'Batang Hari'
-1.91,103.1,66,7,Indonesia,b'Jambi',b'Batang Hari'
-1.95,103.1,69,7,Indonesia,b'Jambi',b'Batang Hari'
-1.99,103.1,65,7,Indonesia,b'Jambi',b'Sarolangun'
-2.03,103.1,64,7,Indonesia,b'Jambi',b'Sarolangun'
-2.07,103.1,69,7,Indonesia,b'Jambi',b'Sarolangun'
-2.11,103.1,91,7,Indonesia,b'Jambi',b'Sarolangun'
-2.15,103.1,92,7,Indonesia,b'Jambi',b'Sarolangun'
-2.19,103.1,109,7,Indonesia,b'Jambi',b'Sarolangun'
-2.23,103.1,98,7,Indonesia,b'Jambi',b'Sarolangun'
-2.27,103.1,91,7,Indonesia,b'Jambi',b'Sarolangun'
-2.31,103.1,89,7,Indonesia,b'Jambi',b'Sarolangun'
-2.35,103.1,85,7,Indonesia,b'Sumatera Selatan',b'Musi Banyuasin'
-2.39,103.1,72,7,Indonesia,b'Sumatera Selatan',b'Musi Banyuasin'
-2.43,103.1,68,7,Indonesia,b'Sumatera Selatan',b'Musi Banyuasin'
-2.47,103.1,77,7,Indonesia,b'Sumatera Selatan',b'Musi Rawas'
-2.51,103.1,67,7,Indonesia,b'Sumatera Selatan',b'Musi Rawas'
-2.55,103.1,61,7,Indonesia,b'Sumatera Selatan',b'Musi Rawas'
-2.59,103.1,46,7,Indonesia,b'Sumatera Selatan',b'Musi Rawas'
-2.63,103.1,35,7,Indonesia,b'Sumatera Selatan',b'Musi Rawas'
-2.67,103.1,34,7,Indonesia,b'Sumatera Selatan',b'Musi Rawas'
-2.71,103.1,32,7,Indonesia,b'Sumatera Selatan',b'Musi Rawas'
-2.75,103.1,34,7,Indonesia,b'Sumatera Selatan',b'Musi Rawas'
-2.79,103.1,38,7,Indonesia,b'Sumatera Selatan',b'Musi Rawas'
-2.83,103.1,33,7,Indonesia,b'Sumatera Selatan',b'Musi Rawas'
-2.87,103.1,35,7,Indonesia,b'Sumatera Selatan',b'Musi Rawas'
-2.91,103.1,35,7,Indonesia,b'Sumatera Selatan',b'Musi Rawas'
-2.95,103.1,42,7,Indonesia,b'Sumatera Selatan',b'Musi Rawas'
-2.99,103.1,43,7,Indonesia,b'Sumatera Selatan',b'Musi Rawas'
-3.03,103.1,42,7,Indonesia,b'Sumatera Selatan',b'Musi Rawas'
-3.07,103.1,44,7,Indonesia,b'Sumatera Selatan',b'Musi Rawas'
-3.11,103.1,48,7,Indonesia,b'Sumatera Selatan',b'Musi Rawas'
-3.15,103.1,60,7,Indonesia,b'Sumatera Selatan',b'Musi Rawas'
-3.19,103.1,63,7,Indonesia,b'Sumatera Selatan',b'Musi Rawas'
-3.23,103.1,65,7,Indonesia,b'Sumatera Selatan',b'Musi Rawas'
-3.27,103.1,66,7,Indonesia,b'Sumatera Selatan',b'Musi Rawas'
-3.31,103.1,76,7,Indonesia,b'Sumatera Selatan',b'Musi Rawas'
-3.35,103.1,84,7,Indonesia,b'Sumatera Selatan',b'Musi Rawas'
-3.39,103.1,88,7,Indonesia,b'Sumatera Selatan',b'Musi Rawas'
-3.43,103.1,97,7,Indonesia,b'Sumatera Selatan',b'Musi Rawas'
-3.47,103.1,124,7,Indonesia,b'Sumatera Selatan',b'Musi Rawas'
-3.51,103.1,114,7,Indonesia,b'Sumatera Selatan',b'Empat Lawang'
-3.55,103.1,119,7,Indonesia,b'Sumatera Selatan',b'Empat Lawang'
-3.59,103.1,135,7,Indonesia,b'Sumatera Selatan',b'Empat Lawang'
-3.63,103.1,140,7,Indonesia,b'Sumatera Selatan',b'Empat Lawang'
-3.67,103.1,116,7,Indonesia,b'Sumatera Selatan',b'Empat Lawang'
-3.71,103.1,126,7,Indonesia,b'Sumatera Selatan',b'Empat Lawang'
-3.75,103.1,286,7,Indonesia,b'Sumatera Selatan',b'Empat Lawang'
-3.79,103.1,796,7,Indonesia,b'Sumatera Selatan',b'Empat Lawang'
-3.83,103.1,941,7,Indonesia,b'Sumatera Selatan',b'Empat Lawang'
-3.87,103.1,615,7,Indonesia,b'Sumatera Selatan',b'Empat Lawang'
-3.91,103.1,733,7,Indonesia,b'Sumatera Selatan',b'Empat Lawang'
-3.95,103.1,1068,7,Indonesia,b'Sumatera Selatan',b'Empat Lawang'
-3.99,103.1,1809,7,Indonesia,b'Sumatera Selatan',b'Empat Lawang'
-4.03,103.1,2541,7,Indonesia,b'Sumatera Selatan',b'Lahat'
-4.07,103.1,1745,7,Indonesia,b'Sumatera Selatan',b'Lahat'
-4.11,103.1,948,7,Indonesia,b'Sumatera Selatan',b'Lahat'
-4.15,103.1,914,7,Indonesia,b'Sumatera Selatan',b'Lahat'
-4.19,103.1,867,7,Indonesia,b'Sumatera Selatan',b'Lahat'
